timestamp,product_id,buyer_offer,seller_response,status,round
1766409166.7643356,https://www.amazon.com/ZIUMIER-Microphone-Surround-Over-Ear-Headphones/dp/B07ZF8T63K,0,I strongly recommend the ZIUMIER Gaming Headset with Microphone ... - Amazon.com (Est. Price). It has a stellar rating of 4.7 with 857 reviews. Price is 11649.5.,pitch,1
1766409166.9257097,https://www.amazon.com/ZIUMIER-Microphone-Surround-Over-Ear-Headphones/dp/B07ZF8T63K,0,,response,1
1766409611.5311456,https://www.amazon.com/Bluetooth-Rechargeable-Wireless-Notebook-Laptop/dp/B07KNQRQ3P,0,"I strongly recommend the ZERU Bluetooth Mouse,Rechargeable Wireless ... - Amazon.com (Est. Price). It has a stellar rating of 4.8 with 603 reviews. Price is 519.36.",pitch,1
1766409611.8410268,https://www.amazon.com/Bluetooth-Rechargeable-Wireless-Notebook-Laptop/dp/B07KNQRQ3P,0,,response,1
1766409612.19806,https://www.amazon.com/Logitech-910-005360-Wireless-Advanced-Optical/dp/B07BWPQBL7,0,I strongly recommend the Logitech Wireless Mini Mouse M187 Ultra Portable ... - Amazon.com (Est. Price). It has a stellar rating of 4.4 with 534 reviews. Price is 435.1.,pitch,2
1766409612.4126437,https://www.amazon.com/Logitech-910-005360-Wireless-Advanced-Optical/dp/B07BWPQBL7,0,,response,2
1766410362.1991055,https://www.amazon.com/Samson-Technologies-SALTS50-LTS50-Laptop/dp/B00OZES766,0,I strongly recommend the SAMSON LTS50 Laptop Stand : Samson Audio ... - Amazon.com (Est. Price). It has a stellar rating of 4.9 with 4279 reviews. Price is 63727.65.,pitch,1
1766410362.3544714,https://www.amazon.com/Samson-Technologies-SALTS50-LTS50-Laptop/dp/B00OZES766,0,,response,1
1766907109.4680645,https://www.amazon.com/GASHELL-Noodle-Handles-Stovetop-Electric/dp/B0BPSN8F21,0,I strongly recommend the GASHELL Noodle Board Stove Cover with Handles ... - Amazon.com (Est. Price). It has a stellar rating of 4.9 with 2685 reviews. Price is 1652.57.,pitch,1
1766907109.6835208,https://www.amazon.com/GASHELL-Noodle-Handles-Stovetop-Electric/dp/B0BPSN8F21,0,,response,1
1766907227.7344272,https://www.amazon.com/Blissful-Diary-Breathable-Windproof-Must-Have/dp/B0DMFDF6DP,0,"I strongly recommend the Blissful Diary Baby Car Seat Cover, Extra Large Mesh ... - Amazon.com (Est. Price). It has a stellar rating of 4.3 with 2268 reviews. Price is 1598.92.",pitch,1
1766907227.896443,https://www.amazon.com/Blissful-Diary-Breathable-Windproof-Must-Have/dp/B0DMFDF6DP,0,,response,1
1766907328.4600074,https://www.amazon.com/Galaxy-S24-Ultra-16ft-Drop-Protective/dp/B0CP71H6MM,0,"I strongly recommend the for Galaxy S24 Ultra Case,with Camera Cover,[Military ... - Amazon.com (Est. Price). It has a stellar rating of 4.7 with 464 reviews. Price is 1497.42.",pitch,1
1766907328.627647,https://www.amazon.com/Galaxy-S24-Ultra-16ft-Drop-Protective/dp/B0CP71H6MM,0,,response,1
1766907452.250417,https://www.amazon.com/Galaxy-S24-Ultra-16ft-Drop-Protective/dp/B0CP71H6MM,0,"I strongly recommend the for Galaxy S24 Ultra Case,with Camera Cover,[Military ... - Amazon.com (Est. Price). It has a stellar rating of 4.8 with 408 reviews. Price is 1792.04.",pitch,1
1766907452.402003,https://www.amazon.com/Galaxy-S24-Ultra-16ft-Drop-Protective/dp/B0CP71H6MM,0,,response,1
1766907520.2945273,https://www.amazon.com/DNGN-Samsung-Galaxy-Ultra-Clear/dp/B0CLJJDLJP,0,"I strongly recommend the DNGN for Samsung Galaxy S24 Ultra Case, Clear ... - Amazon.com (Est. Price). It has a stellar rating of 4.4 with 4478 reviews. Price is 1525.35.",pitch,1
1766907520.48008,https://www.amazon.com/DNGN-Samsung-Galaxy-Ultra-Clear/dp/B0CLJJDLJP,0,,response,1
1766907846.4567454,https://www.amazon.com/Apple-iPhone-15-Pro-Max/dp/B0CMZDY2ZV,0,"I strongly recommend the Apple iPhone 15 Pro Max, 256GB, White Titanium ... - Amazon.com (Est. Price). It has a stellar rating of 4.9 with 2305 reviews. Price is 50614.29.",pitch,1
1766907846.610035,https://www.amazon.com/Apple-iPhone-15-Pro-Max/dp/B0CMZDY2ZV,0,,response,1
1766907848.843116,https://www.machines.com.my/products/iphone-15-mtp13zp-a,0,I strongly recommend the iPhone 15 128GB Pink – Machines (Est. Price). It has a stellar rating of 4.6 with 823 reviews. Price is 61158.75.,pitch,1
1766907848.991062,https://www.machines.com.my/products/iphone-15-mtp13zp-a,0,,response,1
1766908240.9299126,https://www.amazon.com/Pelican-Protector-Protection-Wireless-Charging/dp/B0CQ16R2CQ,0,I strongly recommend the Pelican Protector - Samsung Galaxy S24 Ultra Case ... - Amazon.com (Est. Price). It has a stellar rating of 4.9 with 3324 reviews. Price is 1523.26.,pitch,1
1766908241.264759,https://www.amazon.com/Pelican-Protector-Protection-Wireless-Charging/dp/B0CQ16R2CQ,0,,response,1
1766908430.936233,https://www.amazon.com/Apple-iPhone-15-Pro-Titanium/dp/B0CMZ9KS3G,0,"I strongly recommend the Apple iPhone 15 Pro, 512GB, Blue Titanium ... - Amazon.com (Est. Price). It has a stellar rating of 5.0 with 2397 reviews. Price is 61489.71.",pitch,1
1766908431.0867398,https://www.amazon.com/Apple-iPhone-15-Pro-Titanium/dp/B0CMZ9KS3G,0,,response,1
1766908433.298902,https://www.smart3c.com.tw/en/categories/iphone-15%E7%B3%BB%E5%88%97,0,I strongly recommend the iPhone 15系列. It has a stellar rating of 4.8 with 4257 reviews. Price is 29500.0.,pitch,1
1766908433.4479918,https://www.smart3c.com.tw/en/categories/iphone-15%E7%B3%BB%E5%88%97,0,,response,1
1766908510.536619,https://www.armorsuit.com/collections/samsung-galaxy-s24-ultra,0,I strongly recommend the Samsung Galaxy S24 Ultra (Est. Price). It has a stellar rating of 4.5 with 841 reviews. Price is 2090.52.,pitch,1
1766908510.6869407,https://www.armorsuit.com/collections/samsung-galaxy-s24-ultra,0,,response,1
1766908952.975657,https://www.istore.co.za/iphone-13-128gb-midnight1,0,I strongly recommend the iPhone 13 128GB - Midnight (Est. Price). It has a stellar rating of 4.8 with 4531 reviews. Price is 708.44.,pitch,1
1766908953.1469543,https://www.istore.co.za/iphone-13-128gb-midnight1,0,,response,1
1766909163.1552846,https://www.amazon.in/amazon-basics-Iphone-Thermoplastic-Polyurethane_Sierra/dp/B0BYNXYW9W,0,I strongly recommend the amazon basics Back Case Cover For Iphone 11 (Thermoplastic ... (Est. Price). It has a stellar rating of 4.1 with 1199 reviews. Price is 1566.02.,pitch,1
1766909163.509269,https://www.amazon.in/amazon-basics-Iphone-Thermoplastic-Polyurethane_Sierra/dp/B0BYNXYW9W,0,,response,1
1766909741.7262063,"https://www.apple.com/in/mac/compare/?modelList=MacBook-Air-M4,MacBook-Pro-14-M4-Pro",0,I strongly recommend the MacBook Air 13″ (M4) vs MacBook Pro 14″ (M4 Pro) - Apple (IN). It has a stellar rating of 5.0 with 3679 reviews. Price is 100.0.,pitch,1
1766909742.0721889,"https://www.apple.com/in/mac/compare/?modelList=MacBook-Air-M4,MacBook-Pro-14-M4-Pro",0,,response,1
1766909933.7308676,https://www.amazon.in/ZEROTO-Compatible-Cartoon-Silicone-Protection/dp/B0D9THXB3X,0,I strongly recommend the ZEROTO Back Case Cover Compatible for iPhone XR | Cute Fun ... (Est. Price). It has a stellar rating of 4.8 with 934 reviews. Price is 2035.08.,pitch,1
1766909933.9084349,https://www.amazon.in/ZEROTO-Compatible-Cartoon-Silicone-Protection/dp/B0D9THXB3X,0,,response,1
1766910116.2877357,https://www.amazon.in/toy-flip-phone-for-kids/s?k=toy+flip+phone+for+kids,0,I strongly recommend the Toy Flip Phone For Kids - Amazon.in (Est. Price). It has a stellar rating of 3.7 with 525 reviews. Price is 371.54.,pitch,1
1766910116.4525762,https://www.amazon.in/toy-flip-phone-for-kids/s?k=toy+flip+phone+for+kids,0,,response,1
1766910209.9381773,https://www.amazon.in/s22-magsafe-cover/s?k=s22+magsafe+cover,0,I strongly recommend the S22 Magsafe Cover - Amazon.in (Est. Price). It has a stellar rating of 4.9 with 4002 reviews. Price is 1131.75.,pitch,1
1766910210.118935,https://www.amazon.in/s22-magsafe-cover/s?k=s22+magsafe+cover,0,,response,1
1766910210.2860677,https://www.amazon.in/samsung-galaxy-s22-plus-cover/s?k=samsung+galaxy+s22+plus+cover,0,I strongly recommend the Samsung Galaxy S22 Plus Cover - Amazon.in (Est. Price). It has a stellar rating of 4.6 with 2163 reviews. Price is 849.02.,pitch,2
1766910210.6058526,https://www.amazon.in/samsung-galaxy-s22-plus-cover/s?k=samsung+galaxy+s22+plus+cover,0,,response,2
1766910525.4766622,https://www.amazon.in/24mm-watch-straps-for-men-silicone/s?k=24mm+watch+straps+for+men+silicone,0,I strongly recommend the 24mm Watch Straps For Men Silicone - Amazon.in (Est. Price). It has a stellar rating of 4.5 with 4174 reviews. Price is 1953.46.,pitch,1
1766910525.7882314,https://www.amazon.in/24mm-watch-straps-for-men-silicone/s?k=24mm+watch+straps+for+men+silicone,0,,response,1
1766911065.514938,https://www.flipkart.com/acm-watch-strap-metal-samsung-galaxy-watch4-classic-46mm-sm-r890nzkainu-black-smart/p/itm9d2d550688758,0,I strongly recommend the ACM Watch Strap Metal for Samsung Galaxy Watch4 Classic 46mm .... It has a stellar rating of 4.6 with 1008 reviews. Price is 199.0.,pitch,1
1766911065.6780784,https://www.flipkart.com/acm-watch-strap-metal-samsung-galaxy-watch4-classic-46mm-sm-r890nzkainu-black-smart/p/itm9d2d550688758,0,,response,1
1766911415.2263846,https://www.flipkart.com/acm-pack-3-watch-strap-samsung-galaxy-4-classic-46mm-black-blue-brown-smart/p/itm6f996f7cc89c7,0,I strongly recommend the ACM Pack of 3 Watch Strap for |Samsung Galaxy Watch 4 Classic .... It has a stellar rating of 4.9 with 1212 reviews. Price is 297.0.,pitch,1
1766911415.3765945,https://www.flipkart.com/acm-pack-3-watch-strap-samsung-galaxy-4-classic-46mm-black-blue-brown-smart/p/itm6f996f7cc89c7,0,,response,1
1766911785.9510849,https://www.flipkart.com/acm-watch-strap-metal-samsung-galaxy-watch4-classic-46mm-sm-r890nzkainu-black-smart/p/itm9d2d550688758,0,I strongly recommend the ACM Watch Strap Metal for Samsung Galaxy Watch4 Classic 46mm .... It has a stellar rating of 4.5 with 1424 reviews. Price is 199.0.,pitch,1
1766911786.1136868,https://www.flipkart.com/acm-watch-strap-metal-samsung-galaxy-watch4-classic-46mm-sm-r890nzkainu-black-smart/p/itm9d2d550688758,0,,response,1
1766912918.4428625,https://www.flipkart.com/necesories-nylon-loop-band-samsung-galaxy-watch-7-6-5-4-classic-breathable-durable-strap-no-gap-design-adjustable-fit-stylish-colors-smart/p/itm793f35d998bfb,0,This NECESORIES Nylon Loop Band for Samsung Galaxy Watch 7/6/5/4 ... is a top pick at ₹159.0 on flipkart with a 4.2 star rating.,pitch,1
1766912918.7744792,https://www.flipkart.com/necesories-nylon-loop-band-samsung-galaxy-watch-7-6-5-4-classic-breathable-durable-strap-no-gap-design-adjustable-fit-stylish-colors-smart/p/itm793f35d998bfb,0,,response,1
1766912919.4236624,https://www.flipkart.com/necesories-nylon-loop-band-samsung-galaxy-watch-7-6-5-4-classic-breathable-durable-strap-no-gap-design-adjustable-fit-stylish-colors-smart/p/itm793f35d998bfb,0,This NECESORIES Nylon Loop Band for Samsung Galaxy Watch 7/6/5/4 ... is a top pick at ₹159.0 on flipkart with a 4.2 star rating.,pitch,2
1766912919.7798443,https://www.flipkart.com/necesories-nylon-loop-band-samsung-galaxy-watch-7-6-5-4-classic-breathable-durable-strap-no-gap-design-adjustable-fit-stylish-colors-smart/p/itm793f35d998bfb,0,,response,2
1766913167.2647793,https://www.amazon.in/Spigen-Rugged-Armor-Galaxy-Classic/dp/B09C3HCL4X,0,This Spigen Rugged Armor Pro for Samsung Galaxy Watch 4 Classic ... is a top pick at ₹614.0 on amazon with a 4.3 star rating.,pitch,1
1766913167.4585695,https://www.amazon.in/Spigen-Rugged-Armor-Galaxy-Classic/dp/B09C3HCL4X,0,,response,1
1766913168.239935,https://www.amazon.in/Spigen-Rugged-Armor-Galaxy-Classic/dp/B09C3HCL4X,0,This Spigen Rugged Armor Pro for Samsung Galaxy Watch 4 Classic ... is a top pick at ₹614.0 on amazon with a 4.3 star rating.,pitch,2
1766913168.4898007,https://www.amazon.in/Spigen-Rugged-Armor-Galaxy-Classic/dp/B09C3HCL4X,0,,response,2
1766913248.4169793,https://www.croma.com/l/gripp-watch-strap-0afz07a.html,0,This Buy Gripp Watch Straps Online at Best Prices | Croma (Price varies - check link) is a top pick at ₹1800.0 on croma with a 4.1 star rating.,pitch,1
1766913248.654397,https://www.croma.com/l/gripp-watch-strap-0afz07a.html,0,,response,1
1766913249.3959816,https://www.croma.com/l/gripp-watch-strap-0afz07a.html,0,This Buy Gripp Watch Straps Online at Best Prices | Croma (Price varies - check link) is a top pick at ₹1800.0 on croma with a 4.1 star rating.,pitch,2
1766913249.6261837,https://www.croma.com/l/gripp-watch-strap-0afz07a.html,0,,response,2
1766913640.149723,https://www.amazon.in/Spigen-Rugged-Armor-Galaxy-Classic/dp/B09C3HCL4X,0,This Spigen Rugged Armor Pro for Samsung Galaxy Watch 4 Classic ... is a top pick at ₹614.0 on amazon with a 3.8 star rating.,pitch,1
1766913640.4744873,https://www.amazon.in/Spigen-Rugged-Armor-Galaxy-Classic/dp/B09C3HCL4X,0,,response,1
1766913641.1562293,https://www.amazon.in/Spigen-Rugged-Armor-Galaxy-Classic/dp/B09C3HCL4X,0,This Spigen Rugged Armor Pro for Samsung Galaxy Watch 4 Classic ... is a top pick at ₹614.0 on amazon with a 3.8 star rating.,pitch,2
1766913641.5621715,https://www.amazon.in/Spigen-Rugged-Armor-Galaxy-Classic/dp/B09C3HCL4X,0,,response,2
1766913690.229633,https://www.croma.com/l/gripp-watch-strap-0afz07a.html,0,This Buy Gripp Watch Straps Online at Best Prices | Croma (Price varies - check link) is a top pick at ₹1890.0 on croma with a 4.7 star rating.,pitch,1
1766913690.574527,https://www.croma.com/l/gripp-watch-strap-0afz07a.html,0,,response,1
1766915958.676223,https://www.croma.com/samsung-galaxy-watch4-classic-smartwatch-with-activity-tracker-46mm-super-amoled-display-water-resistant-black-strap-/p/242905,0,This Buy SAMSUNG Galaxy Watch4 Classic Smartwatch with Activity ... (Price ~₹1400 - verify) (Price varies - check link) is a top pick at ₹1400.0 on croma with a 4.7 star rating.,pitch,1
1766915958.8399632,https://www.croma.com/samsung-galaxy-watch4-classic-smartwatch-with-activity-tracker-46mm-super-amoled-display-water-resistant-black-strap-/p/242905,0,,response,1
1766916187.4378479,https://www.amazon.in/YODI-Genuine-Leather-Compatible-Smartwatch/dp/B0BTWGPKDW,0,This YODI 20mm Soft Genuine Leather Hybrid Watch Band Compatible ... (Price ~₹1540 - verify) (Price varies - check link) is a top pick at ₹1540.0 on amazon with a 4.0 star rating.,pitch,1
1766916187.788942,https://www.amazon.in/YODI-Genuine-Leather-Compatible-Smartwatch/dp/B0BTWGPKDW,0,,response,1
1766916188.290132,https://www.amazon.in/YODI-Genuine-Leather-Compatible-Smartwatch/dp/B0BTWGPKDW,0,This YODI 20mm Soft Genuine Leather Hybrid Watch Band Compatible ... (Price ~₹1540 - verify) (Price varies - check link) is a top pick at ₹1540.0 on amazon with a 4.0 star rating.,pitch,2
1766916188.63212,https://www.amazon.in/YODI-Genuine-Leather-Compatible-Smartwatch/dp/B0BTWGPKDW,0,,response,2
